TSC,CPU,DOM,vCPU,UOPS_RETIRED.ALL,UOPS_ISSUED.ANY,UOPS_ISSUED.ANY-stalls,RESOURCE_STALLS.ANY
23787973359252,3,6,0,231981543,207907294,37113482,28463456
23788075130600,3,6,0,237913471,214218754,34711200,27572193
23788176903288,3,6,0,238189374,214331719,34673039,27591871
23788233394304,0,0,0,64720,62070,151418,3359
23788394036532,0,32767,0,0,0,4603860,0
23788394196824,0,0,0,23889,24585,89971,3565
23788407605888,0,32767,0,0,0,443740,0
23788407720188,0,0,0,9787,10031,50516,686
23788438483800,0,32767,0,0,0,971696,0
23788540262188,0,0,0,63971448,71376177,76678872,4829998
23788267112054,2,5,0,232774511,208326372,33532844,19494718
23788368885306,2,5,0,233228452,208535241,33500063,19876531
23788470662526,2,5,0,233620453,209312432,33331150,19409693
23788479993322,2,5,0,21262790,19083221,3039428,1762959
23788278676176,3,6,0,238127158,214399603,34661704,27637531
23788380449104,3,6,0,238127642,214444783,34631251,27546461
23788482222720,3,6,0,238409907,214582514,34614825,27554170
23788642116392,0,0,0,16502184,16009151,96030863,2577905
23788743964704,0,0,0,77226,63150,101763485,14329
23788846084896,0,0,0,128856,118275,102013968,29003
23788584007440,3,6,0,237935358,214460595,34644594,27388321
23788685771080,3,6,0,237904579,214224786,34664670,27514076
23788787543760,3,6,0,237943079,214263520,34666052,27546635
23788889318308,3,6,0,238009758,214282630,34690846,27609217
23788948557420,0,0,0,539962,481025,102246176,119209
23789012141608,0,0,0,11140669,10811928,59653469,2044918
23789018235932,0,32767,0,0,0,197481,0
23789018454660,0,0,0,85964,92037,126628,26605
23789026100984,0,32767,0,0,0,301976,0
23789026323512,0,0,0,41727,43393,144403,4229
23789030382660,0,32767,0,0,0,175819,0
23789030632992,0,0,0,50195,53146,167413,5574
23789031792456,0,32767,0,0,0,23492,0
23789031942232,0,0,0,50432,51213,71341,9606
23789045365326,0,32767,0,0,0,395095,0
23789045511202,0,0,0,26133,25254,77018,8371
23789060410768,0,32767,0,0,0,444050,0
23789060711512,0,0,0,67563,63993,214722,21695
23789090407168,0,32767,0,0,0,850380,0
23789090627540,0,0,0,33378,33781,146483,8422
23789091309536,0,32767,0,0,0,163675,0
23789091419092,0,0,0,4763,4950,48051,38
23789094916318,0,32767,0,0,0,50778,0
23789095063822,0,0,0,13663,14885,80736,925
23789095817690,0,32767,0,0,0,172799,0
23789095976386,0,0,0,21076,21424,89476,1250
23789097219006,0,32767,0,0,0,21057,0
23789097332994,0,0,0,12592,11064,51287,615
23789106024682,0,32767,0,0,0,258441,0
23789106141410,0,0,0,11496,11157,54402,405
23789143727652,0,32767,0,0,0,1079870,0
23789143868796,0,0,0,11816,12486,75495,583
23789194699808,0,32767,0,0,0,1397321,0
23789194960944,0,0,0,23122,23079,190969,4151
23789244326116,0,32767,0,0,0,1593430,0
23789244596296,0,0,0,45188,48053,190718,18613
23789252642600,0,32767,0,0,0,310644,0
23788991089692,3,6,0,238474731,214621332,34600946,27569511
23789092863364,3,6,0,233003453,208764003,36700372,27588134
23789194703356,3,6,0,238784901,214941474,34325307,26809330
23789252900216,0,0,0,59857,58811,174114,5918
23789384524320,0,32767,0,0,0,3797517,0
23789384742876,0,0,0,31257,31702,145024,6624
23789405006556,0,32767,0,0,0,583070,0
23789405185272,0,0,0,23537,23588,108542,4036
23789469335004,0,32767,0,0,0,1931955,0
23789469600628,0,0,0,53840,56649,181772,6347
23789537429812,0,32767,0,0,0,1894610,0
23789537596372,0,0,0,15130,18396,98907,4800
23789569429500,0,32767,0,0,0,1014403,0
23789569570096,0,0,0,12101,12511,74549,436
23789592466920,0,32767,0,0,0,728145,0
23789296318600,3,6,0,237991973,214205863,34481243,27170998
23789398183672,3,6,0,239584676,215610365,34099726,26387723
23789499867276,3,6,0,233636371,209645821,36405043,27654452
23789592736716,0,0,0,61210,60238,185268,7252
23789650390464,0,32767,0,0,0,1645308,0
23789651036172,0,0,0,251220,256373,484332,44617
23789655914536,0,32767,0,0,0,180490,0
23789656059720,0,0,0,24026,23676,75279,2814
23789686349152,0,32767,0,0,0,863405,0
23789686654820,0,0,0,28500,30633,233713,4055
23789723202828,0,32767,0,0,0,971208,0
23789723352640,0,0,0,15575,17032,82672,921
23789906287660,0,32767,0,0,0,5279309,0
23789906426364,0,0,0,12327,12947,74187,340
23789931436816,0,32767,0,0,0,710337,0
23789931575364,0,0,0,12142,13793,73424,599
23789932301556,0,32767,0,0,0,48581,0
23789601637456,3,6,0,238160454,214771820,34529150,27280977
23789703410392,3,6,0,238238890,214651354,34571799,27390830
23789805183428,3,6,0,238115164,214555732,34588280,27405499
23789906956320,3,6,0,238533401,214608019,34584937,27452761
23789932621712,0,0,0,50949,50196,239309,3088
23789958458220,0,32767,0,0,0,734635,0
23789958600744,0,0,0,17317,18448,74758,1289
23790044294804,0,32767,0,0,0,2466842,0
23790044432416,0,0,0,11648,12267,72144,88
23790103708496,0,32767,0,0,0,1784423,0
23790103824576,0,0,0,10895,11050,51373,1458
23790173389496,0,32767,0,0,0,1904394,0
23790173935524,0,0,0,66433,76508,453822,37550
23790177482476,0,32767,0,0,0,70747,0
23790182389940,0,0,0,4123581,3759670,3602416,749414
23790243130188,0,32767,0,0,0,1775947,0
23790243468388,0,0,0,51662,56253,255470,20004
23790272191336,0,32767,0,0,0,842031,0
23790008730196,3,6,0,238236855,214677269,34525844,27242109
23790110502024,3,6,0,238133267,214723561,34537096,27288046
23790212280552,3,6,0,238404248,215356987,34436700,27106966
23790272440092,0,0,0,51598,51245,167891,5521
23790337647468,0,32767,0,0,0,1913751,0
23790337942572,0,0,0,53205,56245,211462,6642
23790604489376,0,32767,0,0,0,7644114,0
23790604684908,0,0,0,12325,13697,129394,2012
23790612008584,0,32767,0,0,0,194143,0
23790314048152,3,6,0,238066356,214437592,34609276,27381003
23790415826108,3,6,0,232263186,208481470,36928386,28251163
23790517594896,3,6,0,238207141,214530206,34638731,27612280
23790612261736,0,0,0,52437,52152,172109,8603
23790660059636,0,32767,0,0,0,1367415,0
23790660179364,0,0,0,10840,11488,55501,2899
23790761322188,0,32767,0,0,0,2966805,0
23790761549480,0,0,0,34711,37077,152329,7012
23790812380132,0,32767,0,0,0,1521305,0
23790812619072,0,0,0,36225,40787,162783,12038
23790951824152,0,32767,0,0,0,3907383,0
23790619368152,3,6,0,238198486,214820859,34550995,27472618
23790721140304,3,6,0,238164663,214571666,34635144,27609281
23790822913184,3,6,0,238446889,214890834,34524990,27477040
23790924686216,3,6,0,238266292,214712916,34581969,27528560
23790952092188,0,0,0,61628,59990,183445,5920
23791291660652,0,32767,0,0,0,9753008,0
23791026459780,3,6,0,238733300,214922214,34542957,27522287
23791128232468,3,6,0,237749018,214362228,34558361,27368103
23791230005684,3,6,0,237647944,214273501,34585747,27369456
23791291868056,0,0,0,50295,48978,127449,2684
23791349138732,0,32767,0,0,0,1664460,0
23791349766548,0,0,0,245150,247113,468370,35741
23791352105214,0,32767,0,0,0,180609,0
23791352253814,0,0,0,24363,23914,78705,2534
23791384415384,0,32767,0,0,0,967711,0
23791384598804,0,0,0,27775,29041,111882,3101
23791533891412,0,32767,0,0,0,4187682,0
23791534311188,0,0,0,65819,74692,328449,30505
23791537859540,0,32767,0,0,0,180485,0
23791542712388,0,0,0,4137224,3767956,3544224,716106
23791631442768,0,32767,0,0,0,2576611,0
23791331778416,3,6,0,237473154,214153211,34668243,27491176
23791433552452,3,6,0,238423675,215451223,34438717,27295390
23791535324780,3,6,0,238239062,214566293,34625748,27612844
23791631712496,0,0,0,57822,56836,186682,7806
23791728597176,0,32767,0,0,0,2715101,0
23791728901140,0,0,0,53808,57427,219782,6753
23791772762332,0,32767,0,0,0,1370537,0
23791772944964,0,0,0,21868,23323,112696,7851
23791786326600,0,32767,0,0,0,439609,0
23791786577680,0,0,0,26742,28035,180140,72802
23791786950896,0,32767,0,0,0,51305,0
23791787070620,0,0,0,4679,4980,57839,42
23791799899824,0,32767,0,0,0,309710,0
23791800012476,0,0,0,9458,9612,48420,762
23791899480820,0,32767,0,0,0,2834016,0
23791899849912,0,0,0,44382,46516,289926,10155
23791971277404,0,32767,0,0,0,2054722,0
23791637097544,3,6,0,237923412,214379267,34564296,27413086
23791738897628,3,6,0,234900311,210607725,36069637,27599953
23791840644900,3,6,0,235167646,211975467,35304893,27842551
23791942416708,3,6,0,237640087,214160063,34586126,27421302
23791971518912,0,0,0,52179,51752,160507,4839
23792008975452,0,32767,0,0,0,1111759,0
23792009160688,0,0,0,12733,16722,117864,3007
23792051105748,0,32767,0,0,0,1266087,0
23792051253904,0,0,0,11627,12404,82783,395
23792125567980,0,32767,0,0,0,2068283,0
23792126418672,0,0,0,85537,84973,762367,3401
23792311082692,0,32767,0,0,0,5343228,0
23792044189668,3,6,0,237656883,214059705,34596366,27407224
23792145962424,3,6,0,237714541,214114740,34594069,27411554
23792247735756,3,6,0,238081305,214452565,34509486,27335022
23792311277144,0,0,0,51064,49551,114446,3141
23792650848988,0,32767,0,0,0,9643984,0
23792349508692,3,6,0,237787152,214421951,34487400,27199035
23792451282612,3,6,0,237892379,214151306,34552458,27288791
23792553053944,3,6,0,237721026,214057889,34589302,27396799
23792651106628,0,0,0,61374,59481,173513,5176
23792717288832,0,32767,0,0,0,1903494,0
23792717429344,0,0,0,12276,12888,74704,425
23792757965004,0,32767,0,0,0,1246925,0
23792758234644,0,0,0,52781,55255,186061,5395
23792894128870,0,32767,0,0,0,3884812,0
23792894453958,0,0,0,54344,59695,240609,18775
23792990673716,0,32767,0,0,0,2716119,0
23792654738176,3,6,0,237535278,214007096,34535226,27208895
23792756512496,3,6,0,237845490,214486919,34476942,27188814
23792858288284,3,6,0,233883550,209282854,36486556,27677039
23792960058800,3,6,0,238590384,214307273,34507034,27173743
23792990896264,0,0,0,50719,49831,142085,2837
23793047555644,0,32767,0,0,0,1656628,0
23793048258084,0,0,0,269874,273628,534157,43087
23793082389754,0,32767,0,0,0,1101508,0
23793082583134,0,0,0,28120,29210,120957,3746
23793232797404,0,32767,0,0,0,4189423,0
23793233162612,0,0,0,53162,54964,281739,4156
23793330466444,0,32767,0,0,0,2684819,0
23793061831712,3,6,0,239574485,214984785,34325524,26869556
23793163604692,3,6,0,239004835,214575013,34523112,27171461
23793265380564,3,6,0,234752880,210000038,36354218,27606574
23793330691316,0,0,0,51589,50956,143938,3452
23793347394112,0,32767,0,0,0,604273,0
23793347546828,0,0,0,11587,14143,86722,2096
23793365273312,0,32767,0,0,0,474505,0
23793365526348,0,0,0,17426,18609,185861,1036
23793496003440,0,32767,0,0,0,3657109,0
23793496120384,0,0,0,11680,11962,52327,2526
23793503452144,0,32767,0,0,0,315969,0
23793503594164,0,0,0,11232,11662,76927,839
23793507118512,0,32767,0,0,0,71700,0
23793507368332,0,0,0,11224,12827,184481,882
23793670260260,0,32767,0,0,0,4579006,0
23793367151180,3,6,0,238173588,214709771,34561723,27446828
23793468923664,3,6,0,238111280,214610672,34594864,27471466
23793570696736,3,6,0,238216031,214823192,34581028,27417742
23793670470184,0,0,0,50395,49026,129853,2827
23793785481464,0,32767,0,0,0,3252806,0
23793785616428,0,0,0,10333,10978,70086,534
23794010039324,0,32767,0,0,0,6435050,0
23793672469340,3,6,0,238417820,214832929,34561938,27491926
23793774242816,3,6,0,238823696,214998350,34505322,27453994
23793876015648,3,6,0,238797983,215042918,34503393,27446785
23793977788700,3,6,0,239516353,215316199,34485355,27573840
23794010247152,0,0,0,49476,47853,128076,2680
23794023559744,0,32767,0,0,0,448616,0
23794023698688,0,0,0,11987,12577,73519,416
23794157225016,0,32767,0,0,0,3810078,0
23794157439184,0,0,0,31948,34124,140047,6056
23794206163568,0,32767,0,0,0,1367658,0
23794206369208,0,0,0,36379,39205,129885,6558
23794252749384,0,32767,0,0,0,1387627,0
23794253101464,0,0,0,65907,74417,260619,19198
23794256649568,0,32767,0,0,0,180494,0
23794261458728,0,0,0,4120814,3751110,3506240,715523
23794349814084,0,32767,0,0,0,2553487,0
23794079561432,3,6,0,238681394,215024742,34490563,27405800
23794181334500,3,6,0,238215379,214604324,34617830,27570621
23794283109668,3,6,0,238048255,214715045,34555877,27402488
23794350106844,0,0,0,61423,60812,207881,8019
23794368375696,0,32767,0,0,0,582714,0
23794368546208,0,0,0,12110,13007,104536,857
23794508843416,0,32767,0,0,0,3914970,0
23794508984108,0,0,0,10213,11245,75489,1112
23794606560476,0,32767,0,0,0,2853861,0
23794606854732,0,0,0,53271,56332,210776,7270
23794689678000,0,32767,0,0,0,2447901,0
23794384880428,3,6,0,238387714,214744550,34577363,27640426
23794486653368,3,6,0,239200051,215214019,34463879,27628439
23794588426664,3,6,0,238840035,215036874,34502272,27506851
23794689933924,0,0,0,50883,50705,175342,6237
23794733828052,0,32767,0,0,0,1250317,0
23794733984416,0,0,0,12224,12883,90624,679
23794746283170,0,32767,0,0,0,442536,0
23794746948746,0,0,0,245448,249869,506570,44041
23794757968260,0,32767,0,0,0,332456,0
23794758123148,0,0,0,26751,26704,84283,5105
23794780459588,0,32767,0,0,0,709591,0
23794785366868,0,0,0,7198322,7205066,2397237,573315
23794798675714,0,32767,0,0,0,436660,0
23794798823902,0,0,0,24796,24436,78255,3129
23794940438632,0,32767,0,0,0,4031778,0
23794940712676,0,0,0,53436,56780,190130,5706
23795029500508,0,32767,0,0,0,2411905,0
23794690202460,3,6,0,234540301,210901749,36017321,26656596
23794791973372,3,6,0,238786106,215365843,34126857,26380186
23794893746404,3,6,0,239399447,215822141,33934729,25996850
23794995521276,3,6,0,234105165,210155228,36312726,27475003
23795029856184,0,0,0,52223,52163,274436,5397
23795083962824,0,32767,0,0,0,1527104,0
23795084115024,0,0,0,11549,12201,87053,853
23795112976152,0,32767,0,0,0,858534,0
23795113134724,0,0,0,12939,16278,91876,4060
23795178620954,0,32767,0,0,0,1933025,0
23795178775734,0,0,0,23463,23874,85222,2710
23795192193016,0,32767,0,0,0,440779,0
23795192306132,0,0,0,9759,10029,50323,1059
23795369310392,0,32767,0,0,0,4986008,0
23795097292476,3,6,0,238352958,215319157,34374081,27100328
23795199064096,3,6,0,238681219,215504761,34318031,27059808
23795300838144,3,6,0,239560169,216320620,34139945,26908195
23795369518716,0,0,0,50569,49180,128029,3479
23795612959812,0,32767,0,0,0,6963954,0
23795613417536,0,0,0,69220,77866,365576,54113
23795616964756,0,32767,0,0,0,180195,0
23795621855052,0,0,0,4128569,3761378,3583767,726183
23795709089568,0,32767,0,0,0,2453788,0
23795402611384,3,6,0,238840083,215470335,34329054,27041090
23795504383836,3,6,0,239320666,215541189,34291473,27044008
23795606156332,3,6,0,238571996,215216623,34412875,27207154
23795707931624,3,6,0,238197536,215032276,34409596,27060119
23795710360292,0,0,0,2214231,1972810,498034,67420
23795888281140,0,32767,0,0,0,5102475,0
23795888573416,0,0,0,54017,56869,208306,7239
23795952085562,0,32767,0,0,0,1866611,0
23795952243670,0,0,0,19557,20543,90316,9596
23795992795420,0,32767,0,0,0,1126608,0
23795992959096,0,0,0,22943,22931,94131,3949
23796044497444,0,32767,0,0,0,1642636,0
23796044680304,0,0,0,12266,13338,116681,2251
23796049839296,0,32767,0,0,0,200949,0
23795809702792,3,6,0,238197818,215048120,34342578,26977784
23795911480084,3,6,0,233207744,209080199,36611225,27790021
23796013249588,3,6,0,240306642,215348302,34144215,26431275
23796050082120,0,0,0,51998,51979,161690,4739
23796193774068,0,32767,0,0,0,4148451,0
23796194043408,0,0,0,54552,56693,185450,5958
23796331946576,0,32767,0,0,0,3913921,0
23796332169204,0,0,0,30181,30694,149614,6997
23796358932404,0,32767,0,0,0,848641,0
23796359122552,0,0,0,28567,28522,117622,3659
23796389648120,0,32767,0,0,0,881455,0
23796114933716,3,6,0,239708594,214859458,34119173,26296651
23796216764988,3,6,0,235661619,210341478,36104767,27158791
23796318480416,3,6,0,237955667,214760240,34472429,27244015
23796389869284,0,0,0,50750,49844,140927,3284
23796445775436,0,32767,0,0,0,1638284,0
23796446448536,0,0,0,258413,264692,507709,39238
23796454068982,0,32767,0,0,0,304517,0
23796454214854,0,0,0,23939,23703,76033,2841
23796483159420,0,32767,0,0,0,838903,0
23796483351916,0,0,0,28622,30976,119648,4132
23796729438592,0,32767,0,0,0,6986876,0
23796420252948,3,6,0,238260686,214819819,34519683,27355765
23796522026064,3,6,0,238324025,214879309,34513101,27339902
23796623798860,3,6,0,238572914,214930443,34521871,27447270
23796725572020,3,6,0,238282308,215006904,34450831,27198081
23796729657468,0,0,0,52117,51519,138113,2899
23796739648476,0,32767,0,0,0,317231,0
23796739805016,0,0,0,11487,14969,90093,3671
23796753256268,0,32767,0,0,0,468194,0
23796753393776,0,0,0,11601,13515,71647,736
23796788552392,0,32767,0,0,0,986321,0
23796788689268,0,0,0,11372,12755,71119,483
23796888292544,0,32767,0,0,0,2954932,0
23796888406876,0,0,0,11626,12022,50183,4470
23796973332352,0,32767,0,0,0,2428367,0
23796973651028,0,0,0,53127,57650,234759,18463
23797003592080,0,32767,0,0,0,861513,0
23797003734464,0,0,0,12125,12718,76357,755
23797069227296,0,32767,0,0,0,1918302,0
23796827344408,3,6,0,239654778,215335514,34441452,27540016
23796929117760,3,6,0,238480431,215213616,34391161,27158821
23797030890472,3,6,0,238455170,214818820,34529855,27387980
23797069552328,0,0,0,79324,81647,231831,10606
23797092468356,0,32767,0,0,0,708180,0
23797092602788,0,0,0,10323,10783,69714,483
23797409126276,0,32767,0,0,0,9004808,0
23797132663308,3,6,0,238078303,214925160,34480868,27305774
23797234436488,3,6,0,238096427,214787298,34483126,27264108
23797336209352,3,6,0,238617273,214812450,34446367,27336559
23797409334528,0,0,0,50641,49577,128246,3267
23797412006768,0,32767,0,0,0,46097,0
23797412257420,0,0,0,51006,53214,168468,4878
23797443217392,0,32767,0,0,0,971187,0
23797443365820,0,0,0,13920,14885,82129,1464
23797553117110,0,32767,0,0,0,3129718,0
23797553338438,0,0,0,32629,34751,146598,6296
23797601003248,0,32767,0,0,0,1372060,0
23797601206424,0,0,0,35719,39247,127134,7375
23797677187368,0,32767,0,0,0,2188526,0
23797677442508,0,0,0,52425,53985,171993,5065
23797748900976,0,32767,0,0,0,2153022,0
23797437986092,3,6,0,234408784,210134325,36326183,27614577
23797539756420,3,6,0,240951365,215724763,34070609,26360455
23797641529436,3,6,0,240771763,215555294,34012544,26186879
23797743304376,3,6,0,235356437,210595290,36035089,26912142
23797749111924,0,0,0,50293,49624,130335,2470
23798088683588,0,32767,0,0,0,9493755,0
23797845076288,3,6,0,238037539,214698858,34480338,26948854
23797946847100,3,6,0,238370336,214815079,34451734,27092408
23798048620212,3,6,0,237663553,214739558,34468390,27008214
23798088889496,0,0,0,49610,48447,126756,2726
23798144518088,0,32767,0,0,0,1652803,0
23798145006544,0,0,0,246546,245370,331458,14640
23798150262028,0,32767,0,0,0,180831,0
23798150463740,0,0,0,26252,25888,78663,3267
23798181228276,0,32767,0,0,0,955050,0
23798181405560,0,0,0,27821,28557,104914,2694
23798280192152,0,32767,0,0,0,2844983,0
23798280444868,0,0,0,52111,53502,170002,4455
23798331950596,0,32767,0,0,0,1507287,0
23798332310312,0,0,0,65263,73598,268855,21848
