TSC,CPU,DOM,vCPU,PKG,PP0,PP1,DRAM
23514640555018,1,4,1,2299865705,709049216,161312850,0
23514640628550,1,4,1,2299865705,709049216,161312850,0
23514640828850,1,4,1,2299865705,709049216,161312850,0
23514640944986,1,4,1,2299865705,709049216,161312850,0
23514645445250,1,32767,1,2299867264,709050550,161312868,0
23514645550438,1,4,1,2299867264,709050550,161312868,0
23514648917222,1,32767,1,2299868616,709051678,161312887,0
23514648996198,1,4,1,2299868616,709051678,161312887,0
23514652386194,1,32767,1,2299869991,709052828,161312906,0
23514652462522,1,4,1,2299871346,709053960,161312925,0
23514655854658,1,32767,1,2299871346,709053960,161312925,0
23514655947666,1,4,1,2299872679,709055068,161312944,0
23514659323118,1,32767,1,2299874000,709056165,161312963,0
23514659399674,1,4,1,2299874000,709056165,161312963,0
23514662860574,1,32767,1,2299875214,709057160,161312982,0
23514662950670,1,4,1,2299875214,709057160,161312982,0
23514666329114,1,32767,1,2299876607,709058332,161313001,0
23514666405334,1,4,1,2299876607,709058332,161313001,0
23514669797826,1,32767,1,2299877929,709059430,161313020,0
23514669873618,1,4,1,2299877929,709059430,161313020,0
23514673306978,1,32767,1,2299879136,709060411,161313039,0
23514673416138,1,4,1,2299879136,709060411,161313039,0
23514676800454,1,32767,1,2299880408,709061463,161313058,0
23514676900086,1,4,1,2299880408,709061463,161313058,0
23514680297430,1,32767,1,2299881635,709062470,161313077,0
23514680397134,1,4,1,2299881635,709062470,161313077,0
23514683794646,1,32767,1,2299882827,709063431,161313097,0
23514683924950,1,4,1,2299882827,709063431,161313097,0
23514687291574,1,32767,1,2299883980,709064358,161313116,0
23514687391278,1,4,1,2299883980,709064358,161313116,0
23514690788618,1,32767,1,2299885069,709065231,161313135,0
23514690888394,1,4,1,2299885069,709065231,161313135,0
23514637996478,2,32767,2,2299864331,709048076,161312830,0
23514638093178,2,4,0,2299864331,709048076,161312830,0
23514638212782,2,4,0,2299864331,709048076,161312830,0
23514638336242,2,4,0,2299864331,709048076,161312830,0
23514638464222,2,4,0,2299864331,709048076,161312830,0
23514638591970,2,4,0,2299864331,709048076,161312830,0
23514639240702,2,4,0,2299865705,709049216,161312850,0
23514639675666,2,32767,2,2299865705,709049216,161312850,0
23514639880190,2,4,0,2299865705,709049216,161312850,0
23514640073130,2,32767,2,2299865705,709049216,161312850,0
23514640345910,2,4,0,2299865705,709049216,161312850,0
23514640487434,2,4,0,2299865705,709049216,161312850,0
23514640701006,2,4,0,2299865705,709049216,161312850,0
23514644096410,2,4,0,2299867264,709050550,161312868,0
23514692042828,0,0,0,2299885069,709065231,161313135,0
23514709193580,0,32767,0,2299890876,709069915,161313233,0
23514709487188,0,0,0,2299890876,709069915,161313233,0
23514713202326,0,32767,0,2299892208,709071029,161313252,0
23514714010238,0,0,0,2299893968,709072554,161313272,0
23514714204570,0,0,0,2299893968,709072554,161313272,0
23514714411350,0,0,0,2299893968,709072554,161313272,0
23514714613518,0,0,0,2299893968,709072554,161313272,0
23514714913782,0,0,0,2299893968,709072554,161313272,0
23514716132550,0,32767,0,2299893968,709072554,161313272,0
23514716356394,0,0,0,2299893968,709072554,161313272,0
23514747999222,0,32767,0,2299912244,709088597,161313464,0
23514748283490,0,0,0,2299912244,709088597,161313464,0
23514799214268,0,32767,0,2299938228,709111220,161313750,0
23514799492940,0,0,0,2299938228,709111220,161313750,0
23514800465942,0,32767,0,2299938228,709111220,161313750,0
23514801244570,0,0,0,2299938228,709111220,161313750,0
23514801864090,0,0,0,2299938228,709111220,161313750,0
23514802187770,0,0,0,2299940165,709112942,161313768,0
23514802632890,0,0,0,2299940165,709112942,161313768,0
23514802839322,0,0,0,2299940165,709112942,161313768,0
23514803024394,0,0,0,2299940165,709112942,161313768,0
23514803531770,0,0,0,2299940165,709112942,161313768,0
23514804038678,0,0,0,2299940165,709112942,161313768,0
23514804261062,0,32767,0,2299940165,709112942,161313768,0
23514804439434,0,0,0,2299940165,709112942,161313768,0
23514804742142,0,0,0,2299940165,709112942,161313768,0
23514805216146,0,0,0,2299940165,709112942,161313768,0
23514805517958,0,32767,0,2299942253,709114800,161313787,0
23514805770462,0,0,0,2299942253,709114800,161313787,0
23514805977046,0,0,0,2299942253,709114800,161313787,0
23514806173230,0,0,0,2299942253,709114800,161313787,0
23514806381146,0,0,0,2299942253,709114800,161313787,0
23514806580438,0,0,0,2299942253,709114800,161313787,0
23514806788574,0,0,0,2299942253,709114800,161313787,0
23514807055502,0,0,0,2299942253,709114800,161313787,0
23514807260418,0,0,0,2299942253,709114800,161313787,0
23514807563866,0,0,0,2299942253,709114800,161313787,0
23514808199166,0,32767,0,2299942253,709114800,161313787,0
23514808683218,0,0,0,2299942253,709114800,161313787,0
23514808895118,0,0,0,2299944238,709116563,161313806,0
23514809040386,0,0,0,2299944238,709116563,161313806,0
23514809476474,0,32767,0,2299944238,709116563,161313806,0
23514809696166,0,0,0,2299944238,709116563,161313806,0
23514810512758,0,32767,0,2299944238,709116563,161313806,0
23514810705882,0,0,0,2299944238,709116563,161313806,0
23514813046938,0,32767,0,2299946170,709118270,161313825,0
23514813234406,0,0,0,2299946170,709118270,161313825,0
23514835167890,0,32767,0,2299956486,709127172,161313941,0
23514835551274,0,0,0,2299956486,709127172,161313941,0
23514838762626,0,32767,0,2299958230,709128678,161313960,0
23514694285854,1,32767,1,2299886315,709066249,161313155,0
23514694416034,1,4,1,2299886315,709066249,161313155,0
23514697782858,1,32767,1,2299887474,709067181,161313175,0
23514697882614,1,4,1,2299887474,709067181,161313175,0
23514701279974,1,32767,1,2299888555,709068049,161313193,0
23514701378566,1,4,1,2299888555,709068049,161313193,0
23514704777082,1,32767,1,2299889710,709068976,161313213,0
23514704907302,1,4,1,2299889710,709068976,161313213,0
23514708274210,1,32767,1,2299890876,709069915,161313233,0
23514708373914,1,4,1,2299890876,709069915,161313233,0
23514709469366,1,32767,1,2299890876,709069915,161313233,0
23514709656486,1,4,1,2299890876,709069915,161313233,0
23514709908558,1,32767,1,2299890876,709069915,161313233,0
23514710166346,1,4,1,2299890876,709069915,161313233,0
23514710365422,1,32767,1,2299892208,709071029,161313252,0
23514710495386,1,4,1,2299892208,709071029,161313252,0
23514710579098,1,4,1,2299892208,709071029,161313252,0
23514710738102,1,4,1,2299892208,709071029,161313252,0
23514710964098,1,4,1,2299892208,709071029,161313252,0
23514711117526,1,4,1,2299892208,709071029,161313252,0
23514711256326,1,4,1,2299892208,709071029,161313252,0
23514711409070,1,4,1,2299892208,709071029,161313252,0
23514711546102,1,4,1,2299892208,709071029,161313252,0
23514711619390,1,4,1,2299892208,709071029,161313252,0
23514711853870,1,4,1,2299892208,709071029,161313252,0
23514712006454,1,4,1,2299892208,709071029,161313252,0
23514712160450,1,4,1,2299892208,709071029,161313252,0
23514712299714,1,4,1,2299892208,709071029,161313252,0
23514712453878,1,4,1,2299892208,709071029,161313252,0
23514712606638,1,4,1,2299892208,709071029,161313252,0
23514712745242,1,4,1,2299892208,709071029,161313252,0
23514712898162,1,4,1,2299892208,709071029,161313252,0
23514713050262,1,4,1,2299892208,709071029,161313252,0
23514713944362,1,32767,1,2299893968,709072554,161313272,0
23514714141250,1,4,1,2299893968,709072554,161313272,0
23514714319034,1,32767,1,2299893968,709072554,161313272,0
23514714503150,1,4,1,2299893968,709072554,161313272,0
23514714887594,1,32767,1,2299893968,709072554,161313272,0
23514716290590,1,4,1,2299893968,709072554,161313272,0
23514716483754,1,32767,1,2299893968,709072554,161313272,0
23514716650390,1,4,1,2299893968,709072554,161313272,0
23514716790846,1,4,1,2299893968,709072554,161313272,0
23514716942954,1,4,1,2299893968,709072554,161313272,0
23514717083118,1,4,1,2299895694,709074064,161313291,0
23514717238874,1,4,1,2299895694,709074064,161313291,0
23514717391190,1,4,1,2299895694,709074064,161313291,0
23514717529266,1,4,1,2299895694,709074064,161313291,0
23514717702126,1,4,1,2299895694,709074064,161313291,0
23514717853670,1,4,1,2299895694,709074064,161313291,0
23514718006682,1,4,1,2299895694,709074064,161313291,0
23514718144690,1,4,1,2299895694,709074064,161313291,0
23514718296646,1,4,1,2299895694,709074064,161313291,0
23514718448850,1,4,1,2299895694,709074064,161313291,0
23514718586906,1,4,1,2299895694,709074064,161313291,0
23514718738886,1,4,1,2299895694,709074064,161313291,0
23514718891342,1,4,1,2299895694,709074064,161313291,0
23514719030018,1,4,1,2299895694,709074064,161313291,0
23514719181678,1,4,1,2299895694,709074064,161313291,0
23514719333382,1,4,1,2299895694,709074064,161313291,0
23514719668414,1,4,1,2299895694,709074064,161313291,0
23514719821002,1,4,1,2299895694,709074064,161313291,0
23514719959786,1,4,1,2299895694,709074064,161313291,0
23514720111842,1,4,1,2299895694,709074064,161313291,0
23514720264226,1,4,1,2299895694,709074064,161313291,0
23514720402570,1,4,1,2299895694,709074064,161313291,0
23514720554682,1,4,1,2299897621,709075759,161313311,0
23514720706790,1,4,1,2299897621,709075759,161313311,0
23514720844662,1,4,1,2299897621,709075759,161313311,0
23514720996406,1,4,1,2299897621,709075759,161313311,0
23514721150494,1,4,1,2299897621,709075759,161313311,0
23514721290198,1,4,1,2299897621,709075759,161313311,0
23514721442990,1,4,1,2299897621,709075759,161313311,0
23514721595390,1,4,1,2299897621,709075759,161313311,0
23514721733814,1,4,1,2299897621,709075759,161313311,0
23514721886370,1,4,1,2299897621,709075759,161313311,0
23514722038750,1,4,1,2299897621,709075759,161313311,0
23514722177246,1,4,1,2299897621,709075759,161313311,0
23514722329426,1,4,1,2299897621,709075759,161313311,0
23514722481734,1,4,1,2299897621,709075759,161313311,0
23514722620218,1,4,1,2299897621,709075759,161313311,0
23514722773418,1,4,1,2299897621,709075759,161313311,0
23514722925250,1,4,1,2299897621,709075759,161313311,0
23514723064386,1,4,1,2299897621,709075759,161313311,0
23514723217230,1,4,1,2299897621,709075759,161313311,0
23514723370222,1,4,1,2299897621,709075759,161313311,0
23514723508982,1,4,1,2299897621,709075759,161313311,0
23514723661494,1,4,1,2299897621,709075759,161313311,0
23514723813770,1,4,1,2299897621,709075759,161313311,0
23514723952266,1,4,1,2299899464,709077377,161313330,0
23514724104802,1,4,1,2299899464,709077377,161313330,0
23514724351106,1,4,1,2299899464,709077377,161313330,0
23514724512794,1,4,1,2299899464,709077377,161313330,0
23514724593146,1,4,1,2299899464,709077377,161313330,0
23514724733782,1,4,1,2299899464,709077377,161313330,0
23514724812626,1,4,1,2299899464,709077377,161313330,0
23514724951578,1,4,1,2299899464,709077377,161313330,0
23514725029806,1,4,1,2299899464,709077377,161313330,0
23514725169698,1,4,1,2299899464,709077377,161313330,0
23514725248410,1,4,1,2299899464,709077377,161313330,0
23514725387646,1,4,1,2299899464,709077377,161313330,0
23514725465818,1,4,1,2299899464,709077377,161313330,0
23514725604858,1,4,1,2299899464,709077377,161313330,0
23514725683194,1,4,1,2299899464,709077377,161313330,0
23514725822846,1,4,1,2299899464,709077377,161313330,0
23514725900910,1,4,1,2299899464,709077377,161313330,0
23514726040450,1,4,1,2299899464,709077377,161313330,0
23514726120022,1,4,1,2299899464,709077377,161313330,0
23514726259286,1,4,1,2299899464,709077377,161313330,0
23514726337586,1,4,1,2299899464,709077377,161313330,0
23514726477726,1,4,1,2299899464,709077377,161313330,0
23514726556698,1,4,1,2299899464,709077377,161313330,0
23514726695590,1,4,1,2299899464,709077377,161313330,0
23514726774158,1,4,1,2299899464,709077377,161313330,0
23514726913658,1,4,1,2299899464,709077377,161313330,0
23514726992142,1,4,1,2299899464,709077377,161313330,0
23514727131662,1,4,1,2299899464,709077377,161313330,0
23514727209954,1,4,1,2299899464,709077377,161313330,0
23514727349110,1,4,1,2299901313,709079004,161313349,0
23514727427206,1,4,1,2299901313,709079004,161313349,0
23514727566294,1,4,1,2299901313,709079004,161313349,0
23514727644418,1,4,1,2299901313,709079004,161313349,0
23514727784070,1,4,1,2299901313,709079004,161313349,0
23514727864770,1,4,1,2299901313,709079004,161313349,0
23514728001134,1,4,1,2299901313,709079004,161313349,0
23514728158750,1,4,1,2299901313,709079004,161313349,0
23514728238142,1,4,1,2299901313,709079004,161313349,0
23514728377938,1,4,1,2299901313,709079004,161313349,0
23514728456346,1,4,1,2299901313,709079004,161313349,0
23514728595674,1,4,1,2299901313,709079004,161313349,0
23514728674282,1,4,1,2299901313,709079004,161313349,0
23514728813394,1,4,1,2299901313,709079004,161313349,0
23514728981222,1,4,1,2299901313,709079004,161313349,0
23514729121142,1,4,1,2299901313,709079004,161313349,0
23514729199434,1,4,1,2299901313,709079004,161313349,0
23514729338530,1,4,1,2299901313,709079004,161313349,0
23514729417142,1,4,1,2299901313,709079004,161313349,0
23514729556358,1,4,1,2299901313,709079004,161313349,0
23514729634758,1,4,1,2299901313,709079004,161313349,0
23514729774010,1,4,1,2299901313,709079004,161313349,0
23514729926210,1,4,1,2299901313,709079004,161313349,0
23514730064126,1,4,1,2299901313,709079004,161313349,0
23514730142902,1,4,1,2299901313,709079004,161313349,0
23514730282094,1,4,1,2299901313,709079004,161313349,0
23514730360006,1,4,1,2299901313,709079004,161313349,0
23514730498830,1,4,1,2299901313,709079004,161313349,0
23514730577414,1,4,1,2299901313,709079004,161313349,0
23514730716650,1,4,1,2299903163,709080633,161313368,0
23514730795190,1,4,1,2299903163,709080633,161313368,0
23514730934306,1,4,1,2299903163,709080633,161313368,0
23514731012550,1,4,1,2299903163,709080633,161313368,0
23514731151994,1,4,1,2299903163,709080633,161313368,0
23514731230342,1,4,1,2299903163,709080633,161313368,0
23514731379950,1,32767,1,2299903163,709080633,161313368,0
23514731551974,1,4,1,2299903163,709080633,161313368,0
23514731680346,1,32767,1,2299903163,709080633,161313368,0
23514731780218,1,4,1,2299903163,709080633,161313368,0
23514731918726,1,4,1,2299903163,709080633,161313368,0
23514731997494,1,4,1,2299903163,709080633,161313368,0
23514732136738,1,4,1,2299903163,709080633,161313368,0
23514732214702,1,4,1,2299903163,709080633,161313368,0
23514732353554,1,4,1,2299903163,709080633,161313368,0
23514732431614,1,4,1,2299903163,709080633,161313368,0
23514732570498,1,4,1,2299903163,709080633,161313368,0
23514732648390,1,4,1,2299903163,709080633,161313368,0
23514732787494,1,4,1,2299903163,709080633,161313368,0
23514732865694,1,4,1,2299903163,709080633,161313368,0
23514733004450,1,4,1,2299903163,709080633,161313368,0
23514733082210,1,4,1,2299903163,709080633,161313368,0
23514733220854,1,4,1,2299903163,709080633,161313368,0
23514733372546,1,4,1,2299903163,709080633,161313368,0
23514733510410,1,4,1,2299903163,709080633,161313368,0
23514733682566,1,4,1,2299903163,709080633,161313368,0
23514733822082,1,4,1,2299903163,709080633,161313368,0
23514733900314,1,4,1,2299903163,709080633,161313368,0
23514734039318,1,4,1,2299905009,709082258,161313387,0
23514734117166,1,4,1,2299905009,709082258,161313387,0
23514734255878,1,4,1,2299905009,709082258,161313387,0
23514734333854,1,4,1,2299905009,709082258,161313387,0
23514734473194,1,4,1,2299905009,709082258,161313387,0
23514734551426,1,4,1,2299905009,709082258,161313387,0
23514734690798,1,4,1,2299905009,709082258,161313387,0
23514734767026,1,4,1,2299905009,709082258,161313387,0
23514734845026,1,4,1,2299905009,709082258,161313387,0
23514734984926,1,4,1,2299905009,709082258,161313387,0
23514735063098,1,4,1,2299905009,709082258,161313387,0
23514735203078,1,4,1,2299905009,709082258,161313387,0
23514735281418,1,4,1,2299905009,709082258,161313387,0
23514735421038,1,4,1,2299905009,709082258,161313387,0
23514735499266,1,4,1,2299905009,709082258,161313387,0
23514735638526,1,4,1,2299905009,709082258,161313387,0
23514735716674,1,4,1,2299905009,709082258,161313387,0
23514735855810,1,4,1,2299905009,709082258,161313387,0
23514735933746,1,4,1,2299905009,709082258,161313387,0
23514736072998,1,4,1,2299905009,709082258,161313387,0
23514736151042,1,4,1,2299905009,709082258,161313387,0
23514736289962,1,4,1,2299905009,709082258,161313387,0
23514736368254,1,4,1,2299905009,709082258,161313387,0
23514736507686,1,4,1,2299905009,709082258,161313387,0
23514736588062,1,4,1,2299905009,709082258,161313387,0
23514736727326,1,4,1,2299905009,709082258,161313387,0
23514736878038,1,4,1,2299905009,709082258,161313387,0
23514737015994,1,4,1,2299905009,709082258,161313387,0
23514737094394,1,4,1,2299905009,709082258,161313387,0
23514737234098,1,4,1,2299905009,709082258,161313387,0
23514737312690,1,4,1,2299905009,709082258,161313387,0
23514737452030,1,4,1,2299906866,709083891,161313406,0
23514737530142,1,4,1,2299906866,709083891,161313406,0
